Unit price,Quantity,Total,Rating,Year,Month,Day,Hour,Minute,Total Spend,Customer ID,Recency,Frequency,Monetary,Customer Segment,Total Quantity Sold,DayOfWeek,IsWeekend,Avg Unit Price,IsMember,Price_Quantity_Interaction,Product line_Electronic accessories,Product line_Fashion accessories,Product line_Food and beverages,Product line_Health and beauty,Product line_Home and lifestyle,Product line_Sports and travel,Gender_Female,Gender_Male,Payment_Cash,Payment_Credit card,Payment_Ewallet,City_Mandalay,City_Naypyitaw,City_Yangon,Branch_A,Branch_B,Branch_C
59.77,2,125.517,5.8,2019,3,11,12,1,119.54,Normal_Male_A,2,92,24701.71,3,854,0,0,54.169347826086955,0,119.54,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False
93.2,2,195.72,6.0,2019,2,28,18,37,186.4,Member_Male_C,0,73,21169.37,0,902,3,0,59.401506849315076,1,186.4,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
62.65,4,263.13,4.2,2019,1,5,11,25,250.6,Member_Male_A,2,87,25708.96,1,911,5,1,53.011954022988505,1,250.6,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False
93.87,8,788.508,8.3,2019,2,2,18,42,750.96,Normal_Male_B,1,90,25157.26,3,911,5,1,56.11588888888889,0,750.96,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False
47.59,8,399.756,5.7,2019,1,1,14,47,380.72,Member_Male_A,2,87,25708.96,1,911,1,0,53.011954022988505,1,380.72,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False
81.4,3,256.41,4.8,2019,2,9,19,43,244.20000000000002,Member_Female_B,3,85,25571.84,1,971,5,1,52.69952941176471,1,244.20000000000002,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
17.94,5,94.185,6.8,2019,1,23,14,4,89.7,Member_Male_A,2,87,25708.96,1,902,2,0,53.011954022988505,1,89.7,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
77.72,4,326.424,8.8,2019,1,7,16,11,310.88,Member_Male_A,2,87,25708.96,1,971,0,0,53.011954022988505,1,310.88,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
73.06,7,536.991,4.2,2019,1,14,19,6,511.42,Normal_Male_B,1,90,25157.26,3,952,0,0,56.11588888888889,0,511.42,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False
46.55,9,439.8975,6.4,2019,2,2,15,34,418.95,Member_Male_B,0,80,25575.48,0,952,5,1,58.165125,1,418.95,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False
35.19,10,369.495,8.4,2019,3,17,19,6,351.9,Member_Male_C,0,73,21169.37,0,902,6,1,59.401506849315076,1,351.9,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
14.39,2,30.219,7.2,2019,3,2,19,44,28.78,Normal_Female_C,2,82,25744.78,1,920,5,1,52.10853658536585,0,28.78,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True
23.75,4,99.75,5.2,2019,3,16,11,22,95.0,Normal_Male_A,2,92,24701.71,3,911,5,1,54.169347826086955,0,95.0,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False
58.9,8,494.76,8.9,2019,1,6,11,23,471.2,Member_Male_A,2,87,25708.96,1,911,6,1,53.011954022988505,1,471.2,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False
32.62,4,137.004,9.0,2019,1,29,14,12,130.48,Member_Male_B,0,80,25575.48,0,902,1,0,58.165125,1,130.48,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
66.35,1,69.6675,9.7,2019,1,31,10,46,66.35,Member_Male_A,2,87,25708.96,1,971,3,0,53.011954022988505,1,66.35,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
25.91,6,163.233,8.7,2019,2,5,10,16,155.46,Member_Male_A,2,87,25708.96,1,911,1,0,53.011954022988505,1,155.46,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False
32.25,4,135.45,6.5,2019,2,13,12,38,129.0,Member_Male_A,2,87,25708.96,1,971,2,0,53.011954022988505,1,129.0,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
65.94,4,276.948,6.9,2019,2,7,13,5,263.76,Member_Male_C,0,73,21169.37,0,971,3,0,59.401506849315076,1,263.76,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
75.06,9,709.317,6.2,2019,3,19,13,25,675.54,Normal_Female_A,0,81,25358.19,0,971,1,0,56.30148148148148,0,675.54,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
16.45,4,69.09,5.6,2019,3,7,14,53,65.8,Normal_Female_C,2,82,25744.78,1,902,3,0,52.10853658536585,0,65.8,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
38.3,4,160.86,5.7,2019,3,13,19,22,153.2,Member_Female_B,3,85,25571.84,1,902,2,0,52.69952941176471,1,153.2,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
22.24,10,233.52,4.2,2019,2,9,11,0,222.39999999999998,Member_Female_A,0,80,25374.35,0,920,5,1,55.868125,1,222.39999999999998,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,False
54.45,1,57.1725,7.9,2019,2,26,19,24,54.45,Normal_Male_B,1,90,25157.26,3,920,1,0,56.11588888888889,0,54.45,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False
98.4,7,723.24,8.7,2019,3,12,12,43,688.8000000000001,Member_Female_A,0,80,25374.35,0,920,1,0,55.868125,1,688.8000000000001,False,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,False
35.47,4,148.974,6.9,2019,3,14,17,22,141.88,Normal_Male_C,0,77,25386.1,0,911,3,0,56.48467532467532,0,141.88,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True
74.6,10,783.3,9.5,2019,1,8,20,55,746.0,Member_Female_B,3,85,25571.84,1,952,1,0,52.69952941176471,1,746.0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False
70.74,4,297.108,4.4,2019,1,5,16,5,282.96,Member_Male_A,2,87,25708.96,1,911,5,1,53.011954022988505,1,282.96,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False
35.54,10,373.17,7.0,2019,1,4,13,34,355.4,Member_Female_A,0,80,25374.35,0,911,4,0,55.868125,1,355.4,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False
67.43,5,354.0075,6.3,2019,3,6,18,13,337.15000000000003,Normal_Female_B,2,77,24836.06,1,920,2,0,55.789350649350645,0,337.15000000000003,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False
21.12,2,44.352,9.7,2019,1,3,19,17,42.24,Member_Female_C,0,96,33003.28,2,854,3,0,58.42947916666666,1,42.24,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True
21.54,9,203.553,8.8,2019,1,7,11,44,193.85999999999999,Member_Female_A,0,80,25374.35,0,911,0,0,55.868125,1,193.85999999999999,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False
12.03,2,25.263,5.1,2019,1,27,15,51,24.06,Normal_Female_A,0,81,25358.19,0,911,6,1,56.30148148148148,0,24.06,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False
99.71,6,628.173,7.9,2019,2,26,16,52,598.26,Normal_Female_B,2,77,24836.06,1,854,1,0,55.789350649350645,0,598.26,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False
47.97,7,352.5795,6.2,2019,1,7,20,52,335.78999999999996,Normal_Male_B,1,90,25157.26,3,902,0,0,56.11588888888889,0,335.78999999999996,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
21.82,10,229.11,7.1,2019,1,7,17,36,218.2,Member_Female_C,0,96,33003.28,2,911,0,0,58.42947916666666,1,218.2,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True
95.42,4,400.764,6.4,2019,2,2,13,23,381.68,Normal_Female_C,2,82,25744.78,1,902,5,1,52.10853658536585,0,381.68,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
70.99,10,745.395,5.7,2019,3,20,16,28,709.9,Member_Male_C,0,73,21169.37,0,902,2,0,59.401506849315076,1,709.9,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
44.02,10,462.21,9.6,2019,3,20,19,57,440.20000000000005,Member_Male_A,2,87,25708.96,1,920,2,0,53.011954022988505,1,440.20000000000005,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False
69.96,8,587.664,6.4,2019,2,15,17,1,559.68,Normal_Female_A,0,81,25358.19,0,911,4,0,56.30148148148148,0,559.68,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False
37.0,1,38.85,7.9,2019,3,6,13,29,37.0,Normal_Male_C,0,77,25386.1,0,911,2,0,56.48467532467532,0,37.0,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True
15.34,1,16.107,6.5,2019,1,6,11,9,15.34,Normal_Female_A,0,81,25358.19,0,920,6,1,56.30148148148148,0,15.34,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,False
99.83,6,628.929,8.5,2019,3,4,15,2,598.98,Member_Male_A,2,87,25708.96,1,854,0,0,53.011954022988505,1,598.98,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False
47.67,4,200.214,9.1,2019,3,12,14,21,190.68,Member_Female_A,0,80,25374.35,0,854,1,0,55.868125,1,190.68,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False
66.68,5,350.07,7.6,2019,2,20,18,1,333.40000000000003,Normal_Male_B,1,90,25157.26,3,854,2,0,56.11588888888889,0,333.40000000000003,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False
74.86,1,78.603,6.9,2019,3,24,14,49,74.86,Member_Male_C,0,73,21169.37,0,911,6,1,59.401506849315076,1,74.86,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True
23.75,9,224.4375,9.5,2019,1,31,12,2,213.75,Normal_Female_C,2,82,25744.78,1,920,3,0,52.10853658536585,0,213.75,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True
48.51,7,356.5485,5.2,2019,1,25,13,30,339.57,Normal_Female_B,2,77,24836.06,1,952,4,0,55.789350649350645,0,339.57,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False
94.88,7,697.368,4.2,2019,2,3,14,38,664.16,Member_Female_A,0,80,25374.35,0,911,6,1,55.868125,1,664.16,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False
40.3,10,423.15,7.0,2019,1,24,17,37,403.0,Member_Male_B,0,80,25575.48,0,971,3,0,58.165125,1,403.0,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
27.85,7,204.6975,6.0,2019,3,14,17,20,194.95000000000002,Normal_Male_C,0,77,25386.1,0,971,3,0,56.48467532467532,0,194.95000000000002,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
62.48,1,65.604,4.7,2019,2,18,20,29,62.48,Member_Female_A,0,80,25374.35,0,971,0,0,55.868125,1,62.48,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False
36.36,2,76.356,7.1,2019,1,21,10,0,72.72,Member_Female_A,0,80,25374.35,0,952,0,0,55.868125,1,72.72,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False
18.11,10,190.155,5.9,2019,3,13,11,46,181.1,Normal_Male_B,1,90,25157.26,3,854,2,0,56.11588888888889,0,181.1,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False
51.92,5,272.58,7.5,2019,3,3,13,42,259.6,Member_Female_C,0,96,33003.28,2,971,6,1,58.42947916666666,1,259.6,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
28.84,4,121.128,6.4,2019,3,29,14,44,115.36,Normal_Male_C,0,77,25386.1,0,971,4,0,56.48467532467532,0,115.36,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
78.38,6,493.794,5.8,2019,1,10,14,16,470.28,Member_Male_A,2,87,25708.96,1,911,3,0,53.011954022988505,1,470.28,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False
60.01,4,252.042,4.5,2019,1,25,15,54,240.04,Member_Male_A,2,87,25708.96,1,911,4,0,53.011954022988505,1,240.04,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False
88.61,1,93.0405,7.7,2019,1,19,10,21,88.61,Member_Female_C,0,96,33003.28,2,911,5,1,58.42947916666666,1,88.61,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True
99.82,2,209.622,6.7,2019,1,2,18,9,199.64,Normal_Male_C,0,77,25386.1,0,902,2,0,56.48467532467532,0,199.64,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
39.01,1,40.9605,4.7,2019,3,12,16,46,39.01,Member_Male_B,0,80,25575.48,0,854,1,0,58.165125,1,39.01,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False
48.61,1,51.0405,4.4,2019,2,25,15,31,48.61,Normal_Male_C,0,77,25386.1,0,952,0,0,56.48467532467532,0,48.61,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True
51.19,4,214.998,4.7,2019,3,18,17,15,204.76,Normal_Female_A,0,81,25358.19,0,971,0,0,56.30148148148148,0,204.76,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
14.96,8,125.664,8.6,2019,2,23,12,29,119.68,Normal_Female_B,2,77,24836.06,1,971,5,1,55.789350649350645,0,119.68,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
72.2,7,530.67,4.3,2019,3,26,20,14,505.40000000000003,Member_Male_A,2,87,25708.96,1,971,1,0,53.011954022988505,1,505.40000000000003,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
40.23,7,295.6905,9.6,2019,3,30,13,22,281.60999999999996,Normal_Female_A,0,81,25358.19,0,920,5,1,56.30148148148148,0,281.60999999999996,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,False
88.79,8,745.836,4.1,2019,2,17,17,9,710.32,Member_Female_A,0,80,25374.35,0,911,6,1,55.868125,1,710.32,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False
26.48,3,83.412,4.7,2019,3,21,10,40,79.44,Member_Female_A,0,80,25374.35,0,971,3,0,55.868125,1,79.44,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
81.91,2,172.011,7.8,2019,3,5,17,43,163.82,Normal_Female_A,0,81,25358.19,0,902,1,0,56.30148148148148,0,163.82,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False
79.93,6,503.559,5.5,2019,1,31,14,4,479.58000000000004,Member_Male_B,0,80,25575.48,0,920,3,0,58.165125,1,479.58000000000004,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False
69.33,2,145.593,9.7,2019,2,5,19,5,138.66,Member_Male_C,0,73,21169.37,0,902,1,0,59.401506849315076,1,138.66,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
14.23,5,74.7075,4.4,2019,2,1,10,8,71.15,Member_Female_A,0,80,25374.35,0,952,4,0,55.868125,1,71.15,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False
15.55,9,146.9475,5.0,2019,3,7,13,12,139.95000000000002,Member_Female_A,0,80,25374.35,0,854,3,0,55.868125,1,139.95000000000002,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False
78.13,10,820.365,4.4,2019,2,10,20,51,781.3,Member_Female_C,0,96,33003.28,2,971,6,1,58.42947916666666,1,781.3,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
99.37,2,208.677,5.2,2019,2,14,17,29,198.74,Member_Male_C,0,73,21169.37,0,952,3,0,59.401506849315076,1,198.74,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True
21.08,3,66.402,7.3,2019,2,9,10,25,63.239999999999995,Member_Female_C,0,96,33003.28,2,952,5,1,58.42947916666666,1,63.239999999999995,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True
74.79,5,392.6475,4.9,2019,1,10,11,34,373.95000000000005,Member_Male_C,0,73,21169.37,0,971,3,0,59.401506849315076,1,373.95000000000005,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
29.67,7,218.0745,8.1,2019,3,11,18,58,207.69,Member_Female_C,0,96,33003.28,2,854,0,0,58.42947916666666,1,207.69,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True
44.07,4,185.094,8.4,2019,2,18,16,28,176.28,Member_Male_C,0,73,21169.37,0,854,0,0,59.401506849315076,1,176.28,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True
22.93,9,216.6885,5.5,2019,2,26,20,26,206.37,Normal_Female_C,2,82,25744.78,1,952,1,0,52.10853658536585,0,206.37,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True
39.42,1,41.391,8.4,2019,1,18,15,8,39.42,Normal_Female_C,2,82,25744.78,1,854,4,0,52.10853658536585,0,39.42,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True
15.26,6,96.138,9.8,2019,2,15,18,3,91.56,Normal_Male_A,2,92,24701.71,3,854,4,0,54.169347826086955,0,91.56,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False
61.77,5,324.2925,6.7,2019,3,8,13,21,308.85,Normal_Female_A,0,81,25358.19,0,902,4,0,56.30148148148148,0,308.85,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False
21.52,6,135.576,9.4,2019,1,17,12,48,129.12,Normal_Male_A,2,92,24701.71,3,911,3,0,54.169347826086955,0,129.12,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False
97.74,4,410.508,6.4,2019,3,12,19,53,390.96,Normal_Male_B,1,90,25157.26,3,920,1,0,56.11588888888889,0,390.96,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False
99.78,5,523.845,5.4,2019,3,9,19,9,498.9,Member_Male_A,2,87,25708.96,1,952,5,1,53.011954022988505,1,498.9,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False
94.26,4,395.892,8.6,2019,3,12,16,30,377.04,Member_Male_C,0,73,21169.37,0,952,1,0,59.401506849315076,1,377.04,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True
51.13,4,214.746,4.0,2019,1,25,10,11,204.52,Member_Male_B,0,80,25575.48,0,854,4,0,58.165125,1,204.52,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False
36.36,4,152.712,7.6,2019,3,25,13,7,145.44,Member_Male_A,2,87,25708.96,1,971,0,0,53.011954022988505,1,145.44,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False
22.02,9,208.089,6.8,2019,2,7,18,48,198.18,Normal_Male_B,1,90,25157.26,3,911,3,0,56.11588888888889,0,198.18,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False
32.9,3,103.635,9.1,2019,2,17,17,27,98.69999999999999,Normal_Male_A,2,92,24701.71,3,952,6,1,54.169347826086955,0,98.69999999999999,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False
77.02,5,404.355,5.5,2019,2,3,15,59,385.09999999999997,Normal_Male_A,2,92,24701.71,3,902,6,1,54.169347826086955,0,385.09999999999997,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False
23.48,2,49.308,7.9,2019,3,14,11,21,46.96,Member_Male_A,2,87,25708.96,1,952,3,0,53.011954022988505,1,46.96,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False
14.7,5,77.175,8.5,2019,3,24,13,48,73.5,Member_Male_C,0,73,21169.37,0,920,6,1,59.401506849315076,1,73.5,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True
28.45,5,149.3625,9.1,2019,3,21,10,17,142.25,Member_Female_A,0,80,25374.35,0,971,3,0,55.868125,1,142.25,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
76.4,9,721.98,7.5,2019,3,19,15,49,687.6,Normal_Male_A,2,92,24701.71,3,902,1,0,54.169347826086955,0,687.6,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
57.95,6,365.085,5.2,2019,2,24,13,2,347.70000000000005,Normal_Female_B,2,77,24836.06,1,920,6,1,55.789350649350645,0,347.70000000000005,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False
47.65,3,150.0975,9.5,2019,3,28,12,58,142.95,Normal_Female_C,2,82,25744.78,1,971,3,0,52.10853658536585,0,142.95,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
42.82,9,404.649,8.9,2019,2,5,15,26,385.38,Member_Female_B,3,85,25571.84,1,952,1,0,52.69952941176471,1,385.38,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False
48.09,3,151.4835,7.8,2019,2,10,18,23,144.27,Member_Male_B,0,80,25575.48,0,971,6,1,58.165125,1,144.27,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
55.97,7,411.3795,8.9,2019,3,5,19,6,391.78999999999996,Member_Female_B,3,85,25571.84,1,854,1,0,52.69952941176471,1,391.78999999999996,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False
76.9,7,565.215,7.7,2019,2,15,20,21,538.3000000000001,Member_Female_B,3,85,25571.84,1,854,4,0,52.69952941176471,1,538.3000000000001,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
97.03,5,509.4075,9.3,2019,1,30,16,24,485.15,Normal_Female_C,2,82,25744.78,1,952,2,0,52.10853658536585,0,485.15,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True
44.65,3,140.6475,6.2,2019,2,14,15,4,133.95,Normal_Male_A,2,92,24701.71,3,920,3,0,54.169347826086955,0,133.95,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False
77.93,9,736.4385,7.6,2019,2,27,16,10,701.3700000000001,Normal_Female_A,0,81,25358.19,0,902,2,0,56.30148148148148,0,701.3700000000001,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
71.95,1,75.5475,7.3,2019,2,4,12,14,71.95,Member_Male_A,2,87,25708.96,1,971,0,0,53.011954022988505,1,71.95,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False
89.25,8,749.7,4.7,2019,1,20,10,13,714.0,Member_Female_C,0,96,33003.28,2,911,6,1,58.42947916666666,1,714.0,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True
26.02,7,191.247,5.1,2019,3,28,17,38,182.14,Normal_Male_A,2,92,24701.71,3,971,3,0,54.169347826086955,0,182.14,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False
13.5,10,141.75,4.8,2019,2,27,11,6,135.0,Normal_Female_B,2,77,24836.06,1,854,2,0,55.789350649350645,0,135.0,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False
99.3,10,1042.65,6.6,2019,2,15,14,53,993.0,Member_Female_C,0,96,33003.28,2,902,4,0,58.42947916666666,1,993.0,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
51.69,7,379.9215,5.5,2019,1,26,18,22,361.83,Normal_Male_A,2,92,24701.71,3,971,5,1,54.169347826086955,0,361.83,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False
54.73,7,402.2655,8.5,2019,3,14,19,2,383.10999999999996,Member_Female_B,3,85,25571.84,1,902,3,0,52.69952941176471,1,383.10999999999996,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
27.0,9,255.15,4.8,2019,3,2,14,16,243.0,Member_Male_B,0,80,25575.48,0,911,5,1,58.165125,1,243.0,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False
30.24,1,31.752,8.4,2019,3,4,15,44,30.24,Normal_Female_C,2,82,25744.78,1,971,0,0,52.10853658536585,0,30.24,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
89.14,4,374.388,7.8,2019,1,7,12,20,356.56,Member_Female_B,3,85,25571.84,1,952,0,0,52.69952941176471,1,356.56,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False
37.55,10,394.275,9.3,2019,3,8,20,1,375.5,Normal_Female_C,2,82,25744.78,1,902,4,0,52.10853658536585,0,375.5,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
95.44,10,1002.12,5.2,2019,1,9,13,45,954.4,Normal_Female_C,2,82,25744.78,1,920,2,0,52.10853658536585,0,954.4,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True
27.5,3,86.625,6.5,2019,3,1,15,40,82.5,Normal_Male_B,1,90,25157.26,3,971,4,0,56.11588888888889,0,82.5,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False
74.97,1,78.7185,5.6,2019,3,16,16,58,74.97,Normal_Male_B,1,90,25157.26,3,920,5,1,56.11588888888889,0,74.97,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False
80.96,8,680.064,7.4,2019,2,17,11,12,647.68,Member_Male_A,2,87,25708.96,1,952,6,1,53.011954022988505,1,647.68,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False
94.47,8,793.548,9.1,2019,2,27,15,12,755.76,Normal_Female_C,2,82,25744.78,1,952,2,0,52.10853658536585,0,755.76,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True
99.79,2,209.559,8.0,2019,3,7,20,37,199.58,Normal_Male_C,0,77,25386.1,0,952,3,0,56.48467532467532,0,199.58,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True
73.22,6,461.286,7.2,2019,1,21,17,44,439.32,Normal_Male_A,2,92,24701.71,3,911,0,0,54.169347826086955,0,439.32,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False
41.24,4,173.208,7.1,2019,2,19,16,23,164.96,Normal_Female_C,2,82,25744.78,1,952,1,0,52.10853658536585,0,164.96,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True
81.68,4,343.056,9.1,2019,1,6,12,12,326.72,Normal_Female_C,2,82,25744.78,1,902,6,1,52.10853658536585,0,326.72,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
51.32,9,484.974,5.6,2019,3,14,19,33,461.88,Normal_Female_C,2,82,25744.78,1,971,3,0,52.10853658536585,0,461.88,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
65.94,4,276.948,6.0,2019,3,24,10,29,263.76,Member_Male_A,2,87,25708.96,1,911,6,1,53.011954022988505,1,263.76,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False
14.36,10,150.78,5.4,2019,1,27,14,28,143.6,Normal_Female_C,2,82,25744.78,1,920,6,1,52.10853658536585,0,143.6,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True
21.5,9,203.175,7.8,2019,3,6,12,46,193.5,Member_Male_A,2,87,25708.96,1,971,2,0,53.011954022988505,1,193.5,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
26.26,7,193.011,9.9,2019,2,2,19,40,183.82000000000002,Member_Female_B,3,85,25571.84,1,971,5,1,52.69952941176471,1,183.82000000000002,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
60.96,2,128.016,4.9,2019,1,25,19,39,121.92,Normal_Female_B,2,77,24836.06,1,902,4,0,55.789350649350645,0,121.92,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
70.11,6,441.693,5.2,2019,3,14,17,54,420.65999999999997,Normal_Female_C,2,82,25744.78,1,911,3,0,52.10853658536585,0,420.65999999999997,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True
